CodArticulo,d_media,d_sigma,StockMes,horizon,seguridad,stock_objetivo,Estado
ME000012982,-0.9723685,1.2274635093014645,23.0,30.0,8.605560992753464,-21.0,Sobre-stock
ME000012984,-1.2120621,2.288592213782887,12.0,30.0,16.04497382937053,-20.0,Quiebre Potencial
ME000013046,74.22992,165.20570830196985,1742.875,30.0,1158.2322312397746,3385.0,OK
ME000013048,47.558594,43.58394505625514,764.144,30.0,305.5604461104219,1732.0,OK
ME000013050,102.59913,162.79938196033385,1198.482,30.0,1141.3618412489532,4219.0,OK
ME000013051,80.12262,146.6967751292895,2405.977,30.0,1028.4689005001562,3432.0,OK
ME000013055,29.781555,52.750080068396315,964.289,30.0,369.8228321749033,1263.0,OK
ME000013056,30.272636,36.51857609491367,851.451,30.0,256.02621305796015,1164.0,OK
ME000013061,35.142685,43.380791448135966,366.508,30.0,304.1361668937123,1358.0,OK
ME000013063,44.143654,141.74941348105193,1216.72,30.0,993.7836963417477,2318.0,OK
ME000013189,10.146225,48.54951164075243,692.109,30.0,340.37328232319686,645.0,OK
ME000013190,6.0675845,10.936199319487349,317.564,30.0,76.67203917639512,259.0,OK
ME000013235,-0.6539068,0.699205898780101,13.0,30.0,4.902026791712451,-15.0,Sobre-stock
ME000013296,50.328636,78.95968232796616,7792.695,120.0,1107.148778098409,7147.0,OK
ME000013297,63.305077,191.76336934415346,435.699,120.0,2688.84795118048,10285.0,Quiebre Potencial
ME000013298,66.707664,252.38275605824487,4771.583,120.0,3538.834652631663,11544.0,OK
ME000013299,59.935184,222.69151368354088,191.165,120.0,3122.51303448181,10315.0,Quiebre Potencial
ME000013301,116.43485,355.5224525024171,639.1,120.0,4985.0282735394,18957.0,Quiebre Potencial
ME000013302,41.47752,155.29168057418772,1599.815,120.0,2177.452964950257,7155.0,Quiebre Potencial
ME000013303,41.660187,78.68139268947618,1206.085,120.0,1103.2466849778732,6102.0,OK
ME000013304,47.213238,135.48644070123362,4681.147,120.0,1899.7498830886836,7565.0,OK
ME000013306,18.448435,52.12441539773425,2395.224,120.0,730.8727836187819,2945.0,OK
ME000013307,33.124012,127.47366731342335,701.351,120.0,1787.397198732056,5762.0,Quiebre Potencial
ME000013308,24.032137,27.760834921802257,1621.631,120.0,389.25402884731545,3273.0,OK
ME000013313,78.83283,78.63449087744866,809.218,120.0,1102.5890419587286,10563.0,Quiebre Potencial
ME000013390,51.892567,69.26376004488607,496.965,30.0,485.59774456587695,2042.0,OK
ME000013392,58.597664,165.51474174022485,515.134,30.0,1160.3988179297667,2918.0,Quiebre Potencial
ME000013394,59.236652,67.23810592877291,1588.138,30.0,471.39618996621783,2248.0,OK
ME000013396,69.703995,66.88128155337802,1621.809,30.0,468.89454824498296,2560.0,OK
ME000013398,83.01003,131.45916395934097,2400.264,30.0,921.6403134886552,3412.0,OK
ME000013400,109.48102,68.40525028582722,2823.421,30.0,479.57886250667883,3764.0,OK
ME000013402,145.83913,194.54485221922474,2606.992,30.0,1363.924531289323,5739.0,OK
ME000013405,64.07509,61.063469348612095,603.204,30.0,428.1067469025298,2350.0,OK
ME000013623,41.162216,89.1432954417898,5136.517,30.0,624.9701601768413,1860.0,Sobre-stock
ME000013749,1.1045609,0.5120763831912406,20.0,30.0,3.590090063865623,37.0,OK
ME000013750,-0.6411075,0.92135166407235,27.0,30.0,6.459457149534058,-13.0,Sobre-stock
ME000013964,7.999563,45.31998197999053,654.75,30.0,317.7315383829562,558.0,OK
ME000013965,5.814579,27.607285119451106,438.14,30.0,193.550499985921,368.0,OK
ME000014015,-0.22151937,2.6392338955756753,58.0,30.0,18.5032696209796,12.0,Sobre-stock
ME000014292,33.94848,36.47248948027662,2432.146,30.0,255.70310677398243,1274.0,Sobre-stock
ME000014293,33.069885,35.18486495955643,1591.58,30.0,246.67576603036352,1239.0,OK
ME000014295,3.8054466,0.6,10.0,30.0,4.206509241639676,118.0,OK
ME000014372,10.007418,22.42833624383821,1244.202,60.0,222.37330625414555,823.0,Sobre-stock
ME000014510,3.115818,13.992515459662314,300.0,30.0,98.09940932475926,192.0,Sobre-stock
ME000014511,0.16503267,3.318774874357504,66.018,30.0,23.26742863317732,28.0,Sobre-stock
ME000014512,0.8266737,3.9417528531803665,509.817,30.0,27.63503300860462,52.0,Sobre-stock
ME000014513,-0.10246066,3.9240865886923997,30.171,30.0,27.51117750054815,24.0,OK
ME000014515,,6.888944444220432,20.48,30.0,48.29734744959258,,Quiebre Potencial
ME000014516,3.7011077,5.137011669140814,166.398,30.0,36.01481176775282,147.0,OK
ME000014640,5.7553043,55.35325097348243,36.819,120.0,776.1465392491808,1467.0,Quiebre Potencial
ME000014641,8.453849,21.376827797095313,3.659,120.0,299.7394122847378,1314.0,Quiebre Potencial
ME000014642,-0.37998605,5.642745627991946,281.366,120.0,79.1208721079,34.0,Sobre-stock
ME000014643,5.000571,11.243608554789398,750.309,120.0,157.65447765033508,758.0,OK
ME000014644,8.575461,26.33038359006568,4.989,120.0,369.1966730250965,1398.0,Quiebre Potencial
ME000014646,5.6941867,11.865934083192382,0.132,120.0,166.38053793878657,850.0,Quiebre Potencial
ME000014650,5.9445944,28.788897406619952,19.857,120.0,403.6692099918777,1117.0,Quiebre Potencial
ME000014735,84.40996,146.56092415404893,7.589,120.0,2055.032939724195,12184.0,Quiebre Potencial
ME000014736,93.477905,366.9055238863723,15094.274,120.0,5144.638256788907,16362.0,OK
ME000014745,13.360543,29.860572527442717,903.255,30.0,209.3479571622327,610.0,Sobre-stock
ME000014908,2.4820373,3.971565602295061,6.0,30.0,27.84404568305403,102.0,Quiebre Potencial
ME000014925,14.465209,25.101408611846644,38.998,120.0,351.9643576796888,2088.0,Quiebre Potencial
ME000014926,10.689701,26.663452983437836,2.539,120.0,373.86687129618747,1657.0,Quiebre Potencial
ME000014927,1.3739818,14.184457852013788,307.618,120.0,198.8901768071482,364.0,OK
ME000014928,6.812606,10.943631207236473,35.64,120.0,153.4482860344553,971.0,Quiebre Potencial
ME000014929,0.31462517,9.733190067438779,328.15,120.0,136.4758465643891,174.0,Sobre-stock
ME000014930,4.182224,13.111533938568066,9.262,120.0,183.84596228219607,686.0,Quiebre Potencial
ME000014931,3.8874674,11.359404938444422,114.086,120.0,159.2781395103128,626.0,Quiebre Potencial
ME000014932,9.279433,17.711999827486704,30.412,120.0,248.35230320747723,1362.0,Quiebre Potencial
ME000014933,14.209781,25.554598194628085,21.794,120.0,358.31884490697206,2063.0,Quiebre Potencial
ME000014935,7.1371627,14.126527056097922,128.875,120.0,198.07788871249613,1055.0,Quiebre Potencial
ME000014938,10.208687,20.185087248318304,9.632,120.0,283.02918684451373,1508.0,Quiebre Potencial
ME000014999,71.6648,54.19386240361746,2007.5,30.0,379.94497173494307,2530.0,OK
ME000015131,80.610794,41.202427112974796,1805.66,30.0,288.86398404785604,2707.0,OK
ME000015132,77.23297,41.35624365061326,2968.98,30.0,289.94236852634475,2607.0,OK
ME000015335,69.80941,93.6670225971885,1555.374,30.0,656.6853269865763,2751.0,OK
ME000015336,47.82823,103.8657486052709,706.969,30.0,728.1870523298254,2163.0,Quiebre Potencial
ME000015337,79.90983,166.22829950268863,193.403,30.0,1165.401463466846,3563.0,Quiebre Potencial
ME000015370,8.709435,19.93821010577986,177.981,60.0,197.68411057374675,720.0,Quiebre Potencial
ME000015374,21.614326,39.5607364047851,608.376,60.0,392.2382675441515,1689.0,OK
ME000015375,7.733996,12.976837758954307,391.877,60.0,128.66323590877596,593.0,OK
ME000015377,21.675762,25.025066100478803,58.43,60.0,248.11946046692916,1549.0,Quiebre Potencial
ME000015451,-0.32032648,1.024152766382481,174.0,120.0,14.360360255462487,-24.0,Sobre-stock
ME000015452,0.35506994,1.8199511592958264,49.0,120.0,25.51880456970245,68.0,OK
ME000015453,-0.6593002,1.1925695879998877,165.0,120.0,16.721849977399827,-62.0,Sobre-stock
ME000015454,0.5596357,2.4451766580124406,2.0,120.0,34.28552736456983,101.0,Quiebre Potencial
ME000015456,-1.1233342,1.1756794725698934,13.0,120.0,16.485021888571055,-118.0,Quiebre Potencial
ME000015457,-1.2445203,1.5162087220725546,0.0,120.0,21.259820005509614,-128.0,Quiebre Potencial
ME000015467,155.17499,104.21897012220633,9965.953,60.0,1033.3141392440155,10344.0,OK
ME000015600,620.954,1631.5219412015954,28844.144,120.0,22876.707078674714,97391.0,OK
ME000015606,12.838134,32.114910175112676,2092.206,120.0,450.30555482013176,1991.0,OK
ME000015745,5.260809,6.50940964211724,59.004,30.0,45.63648636197431,203.0,OK
ME000015923,6.129445,25.283727362343814,2089.973,60.0,250.68404481128033,618.0,Sobre-stock
ME000015965,20.571518,22.420028508753802,10.643,120.0,314.36685706632625,2783.0,Quiebre Potencial
ME000015966,16.397049,16.147214555114108,2.278,120.0,226.4113575094206,2194.0,Quiebre Potencial
ME000015994,16.27572,18.87093591272627,1212.87,30.0,132.30127719212186,621.0,Sobre-stock
ME000015995,8.591137,13.739228204912628,94.18,30.0,96.32365069493578,354.0,Quiebre Potencial
ME000016106,76.419174,63.05297455314856,687.339,60.0,625.159988155352,5210.0,OK
ME000016107,38.28441,41.94565915827551,1129.18,60.0,415.8843887761758,2713.0,OK
ME000016126,55.88452,63.66347507270816,1185.401,60.0,631.2130015188218,3984.0,OK
ME000016127,101.00477,129.0150006459197,506.176,60.0,1279.1627492162206,7339.0,Quiebre Potencial
ME000016358,74.99095,64.57982906622023,2720.44,60.0,640.2985023344452,5140.0,OK
ME000016359,63.870815,44.573901338738075,2315.95,60.0,441.9429825546882,4274.0,OK
ME000016360,38.948254,50.64978940397153,1591.098,60.0,502.1844245772663,2839.0,OK
ME000016361,60.00959,88.5931848394672,1647.375,60.0,878.3870194450736,4479.0,OK
ME000016362,42.179867,70.25167670992313,2930.716,60.0,696.5339492881401,3227.0,OK
ME000016363,68.63382,100.19585736612734,11.658,60.0,993.4256305612415,5111.0,Quiebre Potencial
ME000016420,7.1912394,2.4184476196289406,6.0,30.0,16.95537043731769,233.0,Quiebre Potencial
ME000016421,7.0361657,1.4866068747318502,30.0,30.0,10.422375928741006,222.0,OK
ME000016477,131.57133,204.97183210274423,6584.075,60.0,2032.262379969411,9927.0,OK
ME000016478,55.079998,69.06909431061688,3576.432,60.0,684.8088371267804,3990.0,OK
ME000016743,-1.7182208,1.0567244989431572,183.0,30.0,7.408535617785745,-44.0,Sobre-stock
ME000016996,,0.0,,,,,OK
ME000017713,39.67003,39.76923629585506,1623.78,30.0,278.81610001911054,1469.0,OK
ME000018778,40.189125,26.37833075335385,1177.411,30.0,184.93448682168508,1391.0,OK
ME000018779,37.03012,23.786814741691575,1022.926,30.0,166.76576006682748,1278.0,OK
ME000018780,48.693577,22.13848716350982,252.363,30.0,155.20958474870898,1616.0,OK
ME000019178,78.37132,1354.742257491562,542.284,120.0,18995.786087260178,28400.0,Quiebre Potencial
ME000019551,1.3040752,0.1795054935711501,13.0,30.0,1.2584858627202238,40.0,OK
ME000019552,1.0335559,0.0,2.0,30.0,0.0,31.0,OK
ME000019554,1.6680565,0.4422166387140533,13.0,30.0,3.1003139625958314,53.0,OK
ME000019776,56.687603,44.26944195742953,1603.025,30.0,310.3663611935975,2011.0,OK
ME000019777,36.2551,39.30348528509342,695.585,30.0,275.55079013399086,1363.0,OK
ME000019779,20.26057,17.445796692103865,633.721,30.0,122.309841688503,730.0,OK
ME000019787,13.743746,31.58156106900917,860.322,30.0,221.4135475036581,634.0,Sobre-stock
ME000022908,97.211876,135.30270544227855,7115.581,30.0,948.586801436326,3865.0,Sobre-stock
ME000023084,17.955147,11.29855251299426,679.028,30.0,79.21244260510257,618.0,OK
ME000023403,5.4675727,10.259337405505288,202.069,30.0,71.92666268226267,236.0,OK
ME000023849,4.876483,10.363410662303968,728.753,30.0,72.656304543148,219.0,Sobre-stock
ME000026149,79.612175,55.56157745140871,4556.88,30.0,389.5338150490489,2778.0,Sobre-stock
ME000026151,80.14629,57.6192097597089,1965.6,30.0,403.95956391698417,2808.0,OK
ME000026633,94.232216,83.40970666934794,1247.5,30.0,584.7728365784443,3412.0,OK
ME000026634,54.236988,78.3212493516287,2211.82,30.0,549.098432023986,2176.0,OK
ME000026810,0.0019182265,0.5587684871413402,17.0,30.0,3.9174413418284466,4.0,Sobre-stock
ME000026812,-0.61561286,0.49888765156985887,33.0,30.0,3.497625861447543,-15.0,Sobre-stock
ME000026813,-1.5379916,0.5416025603090638,9.0,30.0,3.7970936253929786,-42.0,Sobre-stock
ME000026814,-1.0890477,0.24944382578492943,7.0,30.0,1.7488129307237714,-31.0,Sobre-stock
ME000026815,-0.13215174,0.47609522856952335,27.0,30.0,3.3378316314637564,-1.0,Sobre-stock
ME000026816,-0.596579,0.30000000000000004,6.0,30.0,2.1032546208198384,-16.0,Sobre-stock
ME000027025,94.1594,124.96580008813078,1352.044,30.0,876.1163215993639,3701.0,OK
ME000028079,399.97607,317.3707984886658,2873.284,120.0,4450.077322897119,52447.0,Quiebre Potencial
ME000028408,-2.848225,4.447845920592724,3.0,180.0,76.38286718891875,-436.0,Quiebre Potencial
ME000028409,-0.8887368,1.2206555615733703,29.0,180.0,20.962320482236695,-139.0,Sobre-stock
ME000028412,,2.1385353243127256,14.0,180.0,36.72507154519921,,Quiebre Potencial
ME000028414,,4.032644569289764,33.0,180.0,69.25261352468947,,Quiebre Potencial
ME000028415,,4.203173404306164,2.0,180.0,72.18110556094304,,Quiebre Potencial
ME000028420,,1.9439364415764444,12.0,180.0,33.38322452969455,,Quiebre Potencial
ME000028424,-0.5626601,3.2285187522040717,63.0,180.0,55.443359205589275,-46.0,Sobre-stock
ME000028437,-0.3731731,1.9379255804998174,55.0,180.0,33.279999999999994,-34.0,Sobre-stock
ME000028438,-1.1431723,1.3148721948877344,23.0,180.0,22.580302920908743,-183.0,Sobre-stock
ME000028780,0.59931725,3.719169560832394,111.0,30.0,26.0745352147774,44.0,Sobre-stock
ME000029863,85.34069,86.42424871913362,33504.411,120.0,1211.8146697960049,11453.0,Sobre-stock
ME000032497,42.846306,30.961829726293633,14637.918,120.0,434.13740960576064,5576.0,Sobre-stock
ME000032498,25.069336,71.55367255113853,4890.342,120.0,1003.3039495320781,4012.0,OK
ME000032499,91.136955,719.5814966508117,3168.971,120.0,10089.75405258183,21026.0,Quiebre Potencial
ME000032500,28.85146,47.768376452302505,7514.396,120.0,669.7937233491119,4132.0,Sobre-stock
ME000032503,37.11625,1259.9718125771262,8296.805,120.0,17666.943579370585,22121.0,Quiebre Potencial
ME000032505,49.91887,7.441876324034297,4187.943,120.0,104.34773844063255,6095.0,OK
ME000032506,195.25494,272.3533219102634,13981.342,120.0,3818.855885355962,27249.0,OK
ME000032507,393.80225,497.45260651141433,57183.559,120.0,6975.129955226698,54231.0,OK
ME000032508,162.77199,245.91064052257317,9476.741,120.0,3448.0846065857877,22981.0,OK
ME000032509,37.199986,81.90757260959182,4508.067,120.0,1148.4832038084028,5612.0,OK
ME000032510,26.03198,65.25704866142814,6574.604,120.0,915.0145942547583,4039.0,Sobre-stock
ME000032511,11.676892,13.602062343630102,6881.629,120.0,190.72400317946352,1592.0,Sobre-stock
ME000032512,6.389837,7.259113046524501,14430.629,120.0,101.78508705437486,869.0,Sobre-stock
ME000032513,32.2441,71.78446907235576,910.563,120.0,1006.5401085302067,4876.0,Quiebre Potencial
ME000032514,16.510796,106.09463935562437,3915.085,120.0,1487.6269364595414,3469.0,OK
ME000032515,19.577614,50.397627920369416,1307.2,120.0,706.6602920125057,3056.0,OK
ME000032542,43.21464,92.23016619065346,8143.92,120.0,1293.2234881298232,6479.0,OK
ME000033202,22.06011,51.73939622978047,2287.394,60.0,512.9876990483624,1837.0,OK
ME000033505,34.62691,39.688851254337024,690.286,30.0,278.25253265238524,1317.0,OK
ME000033506,36.7846,42.10255059573787,356.842,30.0,295.17461362928896,1399.0,OK
ME000033660,7.915333,11.095136572190338,1417.45,120.0,155.57264842724337,1105.0,OK
ME000033663,18.834417,37.44739584477879,1390.343,120.0,525.0760556546707,2785.0,OK
ME000033664,,0.0,,,,,OK
ME000034313,285.15784,1052.3786173341903,16055.037,30.0,7378.067299200425,15933.0,OK
ME000034540,0.43114737,0.66332495807108,16.0,30.0,4.6504709438937475,18.0,OK
ME000034541,-0.3247686,1.1590225767142475,52.0,30.0,8.125731967029187,-2.0,Sobre-stock
ME000034549,-1.4902192,0.7156970184527962,11.0,30.0,5.017643537226081,-40.0,Sobre-stock
ME000034552,-0.48167193,0.3958114029012639,21.0,30.0,2.7749738737508864,-12.0,Sobre-stock
ME000035057,,0.7999999999999999,14.0,180.0,13.738401653758709,,OK
ME000035058,0.9765856,5.880381695850099,373.0,180.0,100.9838070187493,277.0,Sobre-stock
ME000035060,-0.41666833,3.9419397368413547,57.0,180.0,67.69493924954804,-7.0,Quiebre Potencial
ME000035061,-1.4360313,1.8184242262647805,34.0,180.0,31.227802996688702,-227.0,Sobre-stock
ME000035106,65.688805,202.75121797825696,617.092,30.0,1421.4581202987304,3392.0,Quiebre Potencial
ME000035107,40.553043,58.12553282909901,1144.85,30.0,407.5093183680589,1624.0,OK
ME000035108,47.333916,78.64781167048169,906.247,30.0,551.3879110443634,1971.0,OK
ME000035109,40.008133,76.92692255568845,2353.493,30.0,539.3230177690051,1740.0,Sobre-stock
ME000035110,158.95775,495.23371677757694,1903.89,30.0,3472.008677327405,8241.0,Quiebre Potencial
ME000035111,68.07976,111.22939804246398,274.76,30.0,779.8124846794047,2822.0,Quiebre Potencial
ME000035113,82.139366,278.3036733897385,3858.092,30.0,1951.1449568270084,4415.0,OK
ME000035114,48.129597,56.145201165272255,851.969,30.0,393.62551262572737,1838.0,OK
ME000035115,34.879997,47.435966312493306,1899.297,30.0,332.56638446601903,1379.0,Sobre-stock
ME000035116,69.195656,119.89593084560182,946.687,30.0,840.5722352283592,2916.0,OK
ME000035117,23.727726,21.136627306381897,603.84,30.0,148.1856968356483,860.0,OK
ME000035119,92.901306,123.79209745240877,401.916,30.0,867.8876699591948,3655.0,Quiebre Potencial
ME000035121,45.0612,36.04624888020019,1325.93,30.0,252.71479840167652,1605.0,OK
ME000035122,44.675053,39.85398450036779,2099.84,30.0,279.41025686160253,1620.0,OK
ME000035123,44.940807,70.39645792856973,2353.457,30.0,493.5389180920454,1842.0,OK
ME000035180,32.946636,42.53544979060277,1844.622,30.0,298.2096044024516,1287.0,Sobre-stock
ME000035181,45.68081,59.407238242116215,607.149,30.0,416.4951611429197,1787.0,OK
ME000035182,32.68241,29.559507147615257,738.66,30.0,207.23723332459605,1188.0,OK
ME000035184,39.19963,57.91116146497342,1913.787,30.0,406.0063931608302,1582.0,OK
ME000035185,18.809214,32.99579792269851,332.57,30.0,231.32854816184414,796.0,OK
ME000035265,10.712305,29.34871869245553,1775.877,60.0,290.98777274472087,934.0,Sobre-stock
ME000035267,17.487505,22.9402373328806,413.796,60.0,227.4487222996281,1277.0,OK
ME000035269,10.87758,19.7926841843703,717.174,60.0,196.24124473039132,849.0,OK
ME000035802,13.042024,25.854550641790098,393.128,60.0,256.3436647918831,1039.0,OK
ME000035803,25.287077,21.454900307906865,455.724,60.0,212.72184726288302,1730.0,OK
ME000036492,-1.1793678,0.7832977028690032,3.0,60.0,7.766269333335489,-63.0,Quiebre Potencial
ME000036995,47.855,41.00830572240485,2068.694,30.0,287.50302834213534,1723.0,OK
ME000036996,41.698486,75.54055577414469,1435.576,30.0,529.603409970895,1781.0,OK
ME000037007,8.002231,1.14697670227235,26.0,30.0,8.0412801634234,248.0,OK
ME000037008,6.9872694,1.569146972791976,10.0,30.0,11.001052070900613,221.0,Quiebre Potencial
ME000037024,15.677956,11.666593928344678,866.488,30.0,81.79272529673203,552.0,Sobre-stock
ME000037025,61.644226,224.22427023679268,132.339,30.0,1572.0024415849678,3421.0,Quiebre Potencial
ME000037026,61.320602,59.026262069428796,522.327,30.0,413.82419482416276,2253.0,OK
ME000037027,72.40725,41.44850097812144,1072.317,30.0,290.5891706942983,2463.0,OK
ME000037486,28.803385,24.712228509158955,257.804,90.0,300.08420408635965,2892.0,Quiebre Potencial
ME000037501,24.767748,44.060320678966164,73.516,90.0,535.0309162865263,2764.0,Quiebre Potencial
ME000037502,16.26913,17.350928598268805,544.137,90.0,210.69486293561124,1675.0,OK
ME000037503,39.505142,62.7547221773434,45.793,90.0,762.039767084107,4318.0,Quiebre Potencial
ME000037504,14.513047,56.23150360686516,447.251,90.0,682.8273701900827,1989.0,Quiebre Potencial
ME000037505,21.28713,16.50483386768858,313.861,90.0,200.4206109103951,2116.0,OK
ME000037506,25.763361,45.91060685965959,696.904,90.0,557.4992119183667,2876.0,OK
ME000037508,9.055287,12.55150289805966,1007.636,90.0,152.4147349097193,967.0,OK
ME000037584,36.14863,59.40343471177029,17962.907,120.0,832.9369903340028,5171.0,Sobre-stock
ME000037585,29.09835,86.85943945376475,30255.47,120.0,1217.9167826196776,4710.0,Sobre-stock
ME000037586,56.482166,47.4637681699303,6299.104,120.0,665.5225981661829,7443.0,OK
ME000037587,23.442116,19.182174885380785,16658.892,120.0,268.96665310034257,3082.0,Sobre-stock
ME000037819,,0.0,,,,,OK
ME000038310,9.04058,15.594523255154535,304.202,60.0,154.61716187969995,697.0,OK
ME000038708,4.5822544,3.8188130791298667,144.0,30.0,26.773120849090418,164.0,OK
ME000038710,3.799291,2.362907813126304,103.0,30.0,16.565989255097325,131.0,OK
ME000038712,4.688293,3.422312408624062,69.0,30.0,23.993314624425427,165.0,OK
ME000038713,3.2185817,2.4776781245530843,40.0,30.0,17.370626547901683,114.0,OK
ME000038716,3.6087937,0.816496580927726,21.0,30.0,5.7243340223994625,114.0,OK
ME000038765,300.4471,291.6915078040497,24095.184,120.0,4090.010077618489,40144.0,OK
ME000039096,39.452065,46.584648281977564,2500.07,60.0,461.8792114816744,2829.0,OK
ME000039131,48.654278,50.52980369049537,1579.251,30.0,354.25681033717893,1814.0,OK
ME000039132,42.429897,36.50322071026366,590.96,30.0,255.91855877889483,1529.0,OK
ME000039133,50.34009,27.76164900641811,2027.129,30.0,194.63272184775784,1705.0,OK
ME000039134,31.379911,32.59812980320599,1484.698,30.0,228.54055712892625,1170.0,OK
ME000040123,61.64847,43.40931146911019,1265.899,30.0,304.336116446712,2154.0,OK
ME000040343,61.31392,44.969667431379655,1249.899,30.0,315.2755360726021,2155.0,OK
ME000040469,46.5686,59.36208863126925,2320.492,60.0,588.5654545023858,3383.0,OK
ME000042192,8.911384,0.991631652042901,13.0,30.0,6.9521795143681375,274.0,OK
ME000042193,8.507696,1.2133516482134197,22.0,30.0,8.506624869280804,264.0,OK
ME000042194,8.406081,1.1396880664852505,31.0,30.0,7.9901806404277655,260.0,OK
ME000042195,8.802522,0.4818944098266986,17.0,30.0,3.378488814050842,267.0,OK
ME000042196,8.786466,0.42295258468165065,12.0,30.0,2.9652565937312514,267.0,OK
ME000042197,8.917995,2.7325202042558927,17.0,30.0,19.15728582028258,287.0,Quiebre Potencial
ME000042198,9.201096,0.7951240294584374,17.0,30.0,5.574494296944492,282.0,OK
ME000042199,9.125019,1.0519822558706333,21.0,30.0,7.375288468934621,281.0,OK
ME000042200,7.607817,2.469592858932194,21.0,30.0,17.313941973642702,246.0,OK
ME000042201,8.715761,3.2401988965014,25.0,30.0,22.7165443381397,284.0,OK
ME000042202,8.818219,1.0561986345169907,14.0,30.0,7.404848861838213,272.0,OK
ME000042203,9.161788,0.6368324391514267,6.0,30.0,4.464735901110688,279.0,OK
ME000042204,8.574538,0.8459051693633013,19.0,30.0,5.930513187462503,263.0,OK
ME000042205,7.8682933,1.1372481406154655,16.0,30.0,7.973074689227489,244.0,OK
ME000042206,8.708462,2.165384235854895,16.0,30.0,15.181181333040806,276.0,OK
ME000043016,11.931892,21.099451114503747,2022.971,30.0,147.9250601778076,506.0,Sobre-stock
ME000043017,9.807151,19.72517029640612,962.106,30.0,138.29018524124794,433.0,Sobre-stock
ME000043581,7.292427,28.170802260496597,622.645,60.0,279.30892289076627,717.0,OK
ME000043676,14.221213,20.185280665761265,905.191,60.0,200.13377499396083,1053.0,OK
ME000043677,9.568232,20.679098680121967,804.576,60.0,205.02990029489195,779.0,OK
ME000044049,67.10522,91.9610958805709,1437.0,30.0,644.7253328215563,2658.0,OK
ME000044050,68.73874,46.78982035538167,1178.642,30.0,328.0363528992887,2390.0,OK
ME000044051,65.48046,30.579155027930746,876.8,30.0,214.3858303775384,2179.0,OK
ME000044052,68.75451,33.35652210088256,567.263,30.0,233.85753081053429,2296.0,OK
ME000044404,499.4181,434.22989032948385,201.67,30.0,3044.3200777785946,18027.0,Quiebre Potencial
ME000044405,1073.99,2580.608714624947,0.0,30.0,18092.257345209542,50312.0,Quiebre Potencial
ME000044493,24.88375,47.181390546367844,1034.586,30.0,330.7815922778453,1077.0,OK
ME000044494,77.386,39.0821745877887,700.148,30.0,273.9992143115141,2596.0,OK
ME000044496,37.454453,55.806141662206166,1032.93,30.0,391.2484177372053,1515.0,OK
ME000044498,67.589226,65.46234405281322,1193.0,30.0,458.9465920625915,2487.0,OK
ME000044869,268.74503,686.9768451944602,232.655,120.0,9632.581493676553,41882.0,Quiebre Potencial
ME000046348,35.727528,21.18018177447965,15996.354,120.0,296.9821012465229,4584.0,Sobre-stock
ME000046349,41.14772,19.61525058610151,7243.3,120.0,275.03910955838023,5213.0,Sobre-stock
ME000046350,52.10973,16.46237975574073,4486.047,120.0,230.83050860635097,6484.0,OK
ME000046351,27.66313,19.283691728158967,9461.415,120.0,270.3900915581042,3590.0,Sobre-stock
ME000046739,6.2719607,0.1795054935711501,22.0,30.0,1.2584858627202238,189.0,OK
ME000046746,9.285115,1.087300428686673,9.0,30.0,7.622898836182119,286.0,OK
ME000046747,10.251754,1.6468825769380835,9.0,30.0,11.546044632975688,319.0,Quiebre Potencial
ME000046773,29.23835,62.03060176683404,0.0,60.0,615.0233282513219,2369.0,Quiebre Potencial
ME000046774,12.230134,31.451267418376357,27.0,60.0,311.8342014169282,1046.0,Quiebre Potencial
ME000046776,6.3983016,13.285581156527051,225.0,60.0,131.72437648362583,516.0,OK
ME000046777,3.3819768,17.762663714156787,58.0,60.0,176.11392191798276,379.0,Quiebre Potencial
ME000047915,34.73388,24.72972480414792,1110.235,30.0,173.3763598864236,1215.0,OK
ME000048040,29.151745,47.29372932359356,1705.007,60.0,468.9096346888172,2218.0,OK
ME000048185,74.90932,89.50965962769978,4345.225,30.0,627.5386840665682,2875.0,Sobre-stock
ME000048186,139.78247,113.65322310529615,4176.039,30.0,796.805555557607,4990.0,OK
ME000048187,67.44577,77.40092132670142,426.454,30.0,542.6461514536584,2566.0,Quiebre Potencial
ME000048429,31.658367,51.09306228725078,1054.49,30.0,358.20573115831996,1308.0,OK
ME000048433,27.61771,55.368723622236004,3597.8,30.0,388.181746024548,1217.0,Sobre-stock
ME000048435,21.33956,90.3883810748557,2067.8,30.0,633.6992672137155,1274.0,Sobre-stock
ME000048453,-0.08907931,3.566043559277798,75.0,180.0,61.23967341519711,45.0,Sobre-stock
ME000048454,2.508495,10.591610936124034,291.0,180.0,181.8897565010191,633.0,OK
ME000048455,0.18635868,6.15214506403164,70.0,180.0,105.6507999023197,139.0,Quiebre Potencial
ME000049243,-0.9709385,0.7951240294584374,21.0,30.0,5.574494296944492,-24.0,Sobre-stock
ME000049688,82.83504,41.294457524251634,1901.0,30.0,289.5091953404359,2775.0,OK
ME000049689,67.77974,42.40420576625232,1548.6,30.0,297.289472400218,2331.0,OK
ME000049692,44.219532,35.00125410451587,780.019,30.0,245.38849809937443,1572.0,OK
ME000049693,38.594597,26.79331612340826,2565.249,30.0,187.84388647881698,1346.0,Sobre-stock
ME000049694,39.9655,24.07747800792729,643.988,30.0,168.803556259537,1368.0,OK
